id,dialect
536555753268461568,PL
543824013449912320,PL
550255824078389248,PL
680865485215248384,PL
777614541257633792,PL
847388891883610112,PL
849601424589819904,PL
861561833647464448,PL
864058819613163520,PL
879286264868065280,PL
1106140148918640640,PL
1106604995598790784,PL
1106698287694921600,PL
1106741999242305536,PL
1106942875693142016,PL
1107053853860655232,PL
1107068104344064000,PL
1107079983376281600,PL
1107288250425712640,PL
1111734139139559424,PL
1122122195801603968,PL
1122134723571191808,PL
1122400610203197440,PL
1122820340927934464,PL
1122823063488344064,PL
1123185803163836416,PL
1134178223229722624,PL
1134226975801925632,PL
1134252877545967616,PL
1134534597008662400,PL
1134619919126028416,PL
1134924719407489024,PL
1135196188125421568,PL
1135228283979796352,PL
1135482846645248000,PL
1135526961319763968,PL
1135654038719094784,PL
1135680159569330176,PL
1135894292764024832,PL
1135972273884749824,PL
1136219325881356416,PL
1136354591472267264,PL
1136556099082084352,PL
1137075220240654336,PL
1137261305772093440,PL
1137290166404624384,PL
1138509917936070784,PL
1138770462173999232,PL
1138835070188511232,PL
1138846890336903168,PL
1138937893282623616,PL
1139691039608864768,PL
1139855989539086336,PL
1140460800110485632,PL
1140714363394953216,PL
1140944810133659648,PL
1141121707056533632,PL
1141332474284449792,PL
1141411276574343168,PL
1142461211180711936,PL
1142752808460046336,PL
1142776737983582208,PL
1143094118916263936,PL
1143175137417682944,PL
1143275385712500736,PL
1143455869595737984,PL
1143466558632660992,PL
1143476476429381632,PL
1143584378506895360,PL
1143790595980308352,PL
1143826510723391616,PL
1143856172660924416,PL
1143902892694417408,PL
1143918711801335808,PL
1144334357047533568,PL
1144690806944649216,PL
1145258600807448576,PL
1145311462526717952,PL
1145594312555683840,PL
1145786050968768384,PL
1146006169829482368,PL
1146426366222655616,PL
1146449259618799616,PL
1146486001184980992,PL
1146498100355391616,PL
1146545513220771840,PL
1146723405108002816,PL
1146793631245881216,PL
1147052040599814016,PL
1147069619913601024,PL
1147417066229641216,PL
1147428049945858048,PL
1147512653130194944,PL
1147517111683731584,PL
1147537925988671616,PL
1148197224565940224,PL
1148263356924669952,PL
1148316125379399552,PL
1148567186228858752,PL
1148657589875609600,PL
1148903583036968960,PL
1149030398258831360,PL
1149304870521978752,PL
1150037075842031616,PL
1150108068132397056,PL
1150114269549252608,PL
1150344304247943168,PL
1150493845500702848,PL
1150566592071254016,PL
1150723413608206336,PL
1087331564046954368,PL
1087446556788379648,PL
1087870810822492160,PL
1088044884039208960,PL
1088091796905840640,PL
1088195843474231168,PL
1088211970069880832,PL
1088489292450709632,PL
1088492107420106752,PL
1088816767890264064,PL
1088834976089554944,PL
1089249739562991616,PL
1089510522612056064,PL
1089680265105104768,PL
1090225348241969152,PL
1090241440192626816,PL
1090344737100439552,PL
1090371037395595264,PL
1090599939107942400,PL
1090961472883179648,PL
1090976436033409024,PL
1091237059472355200,PL
1091498257589723136,PL
1091504533052764160,PL
1091506762576994432,PL
1091639648588226560,PL
1091973259342594048,PL
1092361391015710848,PL
1092407809931726848,PL
1092465840954507264,PL
1092470194520408064,PL
1092760316855939200,PL
1092778659486802048,PL
1092802792027287552,PL
1092830089585328000,PL
1092937127665549184,PL
1093107103965822976,PL
1093195811041828864,PL
1093557637998919552,PL
1093567870582308864,PL
1093844465914134400,PL
1093932967368577024,PL
1094239819520245760,PL
1095411817281662976,PL
1095599769215479808,PL
1095618126958546944,PL
1095676417487060992,PL
1095826730714099584,PL
1096192781977047040,PL
1096196447865880576,PL
1096335926974972032,PL
1096861470518849536,PL
1097066837123235840,PL
1097154144811532416,PL
1097471154955174016,PL
1097511680689557632,PL
1097517098128076800,PL
1097736351401811968,PL
1097893401796726784,PL
1097903197849612416,PL
1098147103610683392,PL
1098179807089704960,PL
1098191545671520384,PL
1098648970824429568,PL
1098870467522412416,PL
1098891824528277632,PL
1098922996234969216,PL
1098945407428816768,PL
1099041250005712768,PL
1099060370289975168,PL
1099249349874331648,PL
1099625078441103360,PL
1099770508734738432,PL
1099945705450496000,PL
1100131548785983616,PL
1100312742420983808,PL
1100358656086941568,PL
1101960238717157376,PL
1102163905705582592,PL
1102168744409919616,PL
1102261726760919040,PL
1102265147110973440,PL
1102277767004127232,PL
1102509125676744832,PL
1102662982830567424,PL
1103056360214798336,PL
1103373061498306560,PL
1103944347387494400,PL
1103963058135842816,PL
1103970165484601216,PL
1104057344365940736,PL
1104474559485566976,PL
1104572512426475648,PL
1104769202806812800,PL
1105070058496294784,PL
1105464248019366016,PL
1105498811697455232,PL
1105537207971004416,PL
1105553053472694400,PL
1106012185598353408,PL
1070315210026745984,PL
1070331382629584768,PL
1070344510826254336,PL
1070452341307006976,PL
1070475650585243648,PL
1070561614674477056,PL
1070665907834368000,PL
1071006699136389248,PL
1071012828407058432,PL
1071024308217147392,PL
1071164334892568576,PL
1071483637781225600,PL
1071570032302403584,PL
1071786719714926592,PL
1071913945416560640,PL
1072035345909334016,PL
1072580234980020224,PL
1072932810397245440,PL
1073507433799188352,PL
1073562203310227584,PL
1073887787550679040,PL
1074574096313261952,PL
1074692124476620800,PL
1074798917206925184,PL
1074933662397948032,PL
1074947730559115264,PL
1075065829060947968,PL
1075297203609091968,PL
1075334512714883200,PL
1075985417793667200,PL
1076419809565442048,PL
1076480320931876864,PL
1076525480797523968,PL
1076902930601701376,PL
1077492741129555968,PL
1077545426189012992,PL
1077887245468733440,PL
1077959170614312960,PL
1077996725888003968,PL
1078224040681197568,PL
1078235401767317632,PL
1078277463346761600,PL
1078342109864833024,PL
1078379149050478592,PL
1078399301976493952,PL
1078737118904631168,PL
1078975070125654016,PL
1079084576348221440,PL
1079379620485623808,PL
1079425185705529216,PL
1079495388888006784,PL
1080147512927887360,PL
1080157536521719808,PL
1080198122851233792,PL
1080618580352344064,PL
1080777349954719616,PL
1081169905100251136,PL
1081337247696343040,PL
1081518933730041984,PL
1081524575622627200,PL
1081643911435702400,PL
1081701465360461824,PL
1081905241069678592,PL
1081988780826001408,PL
1082004026617724800,PL
1082009463534563200,PL
1082692792214798336,PL
1082700545419366400,PL
1082724179349250048,PL
1083366938976440448,PL
1083400802952109952,PL
1083431823433179136,PL
1083609733725069184,PL
1083627775158824960,PL
1084041754758791168,PL
1084051167209025536,PL
1084411431003607040,PL
1084534378838065152,PL
1084586086083555200,PL
1084715605079584768,PL
1084723239195164800,PL
1084854912289333248,PL
1085124424226009216,PL
1085141517185024000,PL
1085145266242629632,PL
1085211175950958592,PL
1085276898756907008,PL
1085418943328718848,PL
1085501868284002432,PL
1085777146704998400,PL
1086268635646177152,PL
1086482012356206592,PL
1086685701939363840,PL
1086727620492972032,PL
1086734186021572608,PL
1086804004863205376,PL
1086998625916469248,PL
1087114793801133952,PL
1087119729108680832,PL
1087328674192478208,PL
1042007717693542400,PL
1042723020022984832,PL
1043527192607694848,PL
1044973152651096064,PL
1045224128326914048,PL
1045302022793236352,PL
1045638041170313216,PL
1046349748758884352,PL
1047108753022181376,PL
1047181558732521600,PL
1047186531063136384,PL
1047423882725117952,PL
1047433440516329600,PL
1047626647615287168,PL
1048209228723367936,PL
1048636193271943168,PL
1048999904998313984,PL
1049423285782499200,PL
1049593734013313024,PL
1050099153525792768,PL
1050434219288203264,PL
1050844629686505600,PL
1051852042967425024,PL
1052149515153756160,PL
1052460262811463552,PL
1052507286017634432,PL
1052510721207136384,PL
1052598614571344000,PL
1053257732051083264,PL
1054044558101790848,PL
1054479377734557568,PL
1055110120265396224,PL
1055151210490142848,PL
1055403341432438784,PL
1055467496516542464,PL
1055469217619808384,PL
1055801859519246336,PL
1055915248266424448,PL
1056129089059340416,PL
1056152054157242368,PL
1056555150033199232,PL
1057240001791041536,PL
1057385867285684224,PL
1058060104749277184,PL
1058322544149848064,PL
1058380518595747840,PL
1058656500665729024,PL
1058800808035262464,PL
1058880360539475968,PL
1059386040379674624,PL
1059424580769644416,PL
1059443588285825024,PL
1059797388615925760,PL
1059807195653685248,PL
1060152570541412352,PL
1060206101755555840,PL
1060280859784372224,PL
1060282119300284416,PL
1060474117449805824,PL
1060525446792728576,PL
1060526095458598784,PL
1062037288509693952,PL
1062150617827852416,PL
1062160922553278464,PL
1062349867358580736,PL
1062732696668041216,PL
1062835384340623360,PL
1062991693895614464,PL
1063214092817784832,PL
1063448539567726592,PL
1063537688303812608,PL
1063565480542306432,PL
1064191409463402368,PL
1064483749004480384,PL
1064628477884809216,PL
1064928265083736064,PL
1065598963238281216,PL
1065617477302972416,PL
1065933824163545216,PL
1066661888682020864,PL
1066994014233214976,PL
1067161445656420352,PL
1067403431575465984,PL
1067982881686019968,PL
1068140369353814016,PL
1068188100491452416,PL
1068231062478823424,PL
1068248194776129536,PL
1068314483586682752,PL
1068474336305184768,PL
1068795529247817600,PL
1069003539056349184,PL
1069555523996000384,PL
1069560640417800192,PL
1069872691073699840,PL
1069879571426758784,PL
1069934744450818048,PL
1070273126796279808,PL
1070291447046389760,PL
1070309424152174592,PL
1012440920095064064,PL
1012448384639295616,PL
1012453913319092224,PL
1012468873076137984,PL
1012472058113118208,PL
1012636736822939648,PL
1012978474242445184,PL
1013060829607055360,PL
1013095182521298944,PL
1014095979602210816,PL
1014116849250914432,PL
1014140942415253632,PL
1014455033398689792,PL
1014456802321235968,PL
1015205135327297536,PL
1015258287456112640,PL
1015275762650402816,PL
1015645426605797376,PL
1015886576923168768,PL
1016627856103870464,PL
1016789393854664832,PL
1017451016722309248,PL
1017823349848924160,PL
1018066483807694848,PL
1018934970709106816,PL
1018972012541284352,PL
1019515027936743424,PL
1020275113269366784,PL
1020366796820533248,PL
1022020223568883584,PL
1023256910689120384,PL
1023614247073398784,PL
1023718971466567552,PL
1024245672789389184,PL
1024269894827864064,PL
1024948918000525184,PL
1025097956205178752,PL
1025710263809519616,PL
1026047953188937600,PL
1026789343506165760,PL
1026792891925057536,PL
1026811644205314048,PL
1026822037493436416,PL
1026878040041828352,PL
1026894861461586048,PL
1026935363456180224,PL
1027578513191260160,PL
1027643303192395776,PL
1027670514599440384,PL
1029057846103732224,PL
1029157778554806400,PL
1030090790146662400,PL
1030139276191772800,PL
1030140721775427584,PL
1030200455744434176,PL
1030236599815164032,PL
1030244179039977600,PL
1030397491693461632,PL
1030454544235409408,PL
1030601431684968448,PL
1031071877442224000,PL
1031221679794675584,PL
1031248523394797568,PL
1031543846021292032,PL
1031812733161885568,PL
1031821732825448448,PL
1031823330100306048,PL
1031825853620150400,PL
1031856578465591168,PL
1032548979211468800,PL
1032559724934430848,PL
1032580995403399168,PL
1033470206419652608,PL
1033702489240072192,PL
1034057267115683840,PL
1034085442612867200,PL
1034086108370534400,PL
1034323353199366016,PL
1035969194750296064,PL
1037725254968332416,PL
1037981646736306176,PL
1038182713453363200,PL
1038361261317255168,PL
1038852750023553024,PL
1039167370525396992,PL
1039187875118702592,PL
1039251659061440384,PL
1039490525122965632,PL
1039525999619317760,PL
1040144959331094400,PL
1040147097381756800,PL
1040510292508196864,PL
1040536600910983168,PL
1040557813490216960,PL
1040677547145678848,PL
1040721407540428800,PL
1040774433437298816,PL
1040969237974663168,PL
1041250273774260224,PL
1041353751611748352,PL
1000274647642976384,PL
1000692203012976640,PL
1000866336849920000,PL
1000898475800825984,PL
1001192559006412800,PL
1001363671522643968,PL
1001456535346860032,PL
1001494728242880384,PL
1001621190983680000,PL
1002511894819885056,PL
1002681155932557184,PL
1003696657689710592,PL
1003973931978641408,PL
1004081635971817600,PL
1004425092732997632,PL
1004427915357048832,PL
1004746630065721216,PL
1005075169507971200,PL
1005461427942051840,PL
1005536487780348032,PL
1005540169955594240,PL
1005748227063385984,PL
1005798843915620352,PL
1005947644437581824,PL
1005952994817519616,PL
1005961548119068800,PL
1006083860797493248,PL
1006289715845320832,PL
1006470761467580416,PL
1006481251342184448,PL
1006836224265523200,PL
1007065917531082752,PL
1007272576991813632,PL
1007349404737720448,PL
1007367169422844032,PL
1007417466446925824,PL
1007546625374351360,PL
1007939580790820864,PL
1007953847967453184,PL
1008053734134505600,PL
1008058657660198784,PL
1008834669901701248,PL
1009559483398356992,PL
1010579254172675968,PL
1010603608822476800,PL
1011005004579245952,PL
1011115289210245248,PL
1011124680403668992,PL
1011237585979617152,PL
1011433567736348800,PL
1011460461366214784,PL
1011715124640538624,PL
1012058617900687360,PL
1012132194356203648,PL
1012297854050881536,PL
1012348808783687552,PL
989982481133854848,PL
990182741730905984,PL
990215332194381824,PL
990714949675741184,PL
990923126098800640,PL
990939430218329984,PL
991266442543861760,PL
991419833727242240,PL
991558362876784640,PL
992178595874377600,PL
992445825300221952,PL
992447998268444800,PL
992678710443675648,PL
992708843565125632,PL
992792509200978048,PL
993307798850109440,PL
993469591350382592,PL
993499699456954368,PL
993525466572181632,PL
993533083394740224,PL
993815445621919616,PL
993878366813151232,PL
994353344268374016,PL
994543489915457536,PL
994665897079001216,PL
995298113035304960,PL
995313373729427584,PL
995476674471956352,PL
995715285293436800,PL
996055245380837376,PL
996469497795108864,PL
996588151333416960,PL
996863097162948608,PL
996887653357424640,PL
997843649361858560,PL
997869375733551232,PL
998255472015798400,PL
998305028627722240,PL
998467239643877376,PL
998548046370819968,PL
998656503254052864,PL
998664781807669248,PL
999601659935383552,PL
999724835906506752,PL
955885167444447232,PL
956217604435271552,PL
956481470067036160,PL
956483872342134784,PL
956504247645933568,PL
956637284203417600,PL
956647559925248000,PL
956837514475687936,PL
958363892505133056,PL
958618502562238464,PL
958628764589744000,PL
958685007832403968,PL
958705428661260416,PL
959006004544528384,PL
959099092419928064,PL
959518831785009152,PL
960073754968756224,PL
961741959785275392,PL
962261978826919936,PL
963055087009648640,PL
964049769202110464,PL
964500032870330368,PL
964781268822118400,PL
964799451901591552,PL
965689811926487040,PL
966215668222906368,PL
966239163703070848,PL
967509964200796160,PL
967665727162454016,PL
968235176718471168,PL
968640591746732032,PL
969193931828232192,PL
969609518010306560,PL
969612408149946368,PL
970029590667317248,PL
970100841444147200,PL
970265425077587968,PL
970643485366812800,PL
970702726098227200,PL
970850573816946816,PL
970985650068566016,PL
971108288975851648,PL
971370616107552768,PL
971821712512880640,PL
972115910885543936,PL
972169842445885440,PL
972233216957526016,PL
972404389330804736,PL
972419624640876416,PL
972555126366986240,PL
972781997419614208,PL
973366553994498048,PL
973816921991925760,PL
973836928868147200,PL
973919047917203584,PL
973935485700788224,PL
974609851136561152,PL
974628193696190464,PL
974940587303604224,PL
975133816581951616,PL
975369908644171776,PL
975714776801271808,PL
976444665984684032,PL
976872853361561600,PL
977189702175469568,PL
977575683399520384,PL
977829598145761152,PL
978160271150714752,PL
978448804260339584,PL
978771818080296960,PL
979058255329726464,PL
979093796137947136,PL
979119163322052608,PL
979447668773675008,PL
979498884346142848,PL
979775938077577216,PL
980030985659174784,PL
980126825090347008,PL
980892423097405440,PL
981672057284059136,PL
981965886872579968,PL
982310554013446016,PL
983271950809206784,PL
983371312403009536,PL
984718819955527552,PL
984766466800091136,PL
985259096298356736,PL
985271795216473984,PL
985947467953786752,PL
986190376963903616,PL
986214806762983424,PL
986505753358987264,PL
986850434018086784,PL
986865828959342592,PL
987418483800662016,PL
987785839815151616,PL
989136940766236800,PL
989162655062610048,PL
989768306092527616,PL
989920310932770816,PL
921495286484267008,PL
921772126218129408,PL
921778558456025216,PL
922114740326928384,PL
922414192103165952,PL
922886879309127552,PL
923223205631930368,PL
923673630910959616,PL
923872627336400768,PL
923877619787026432,PL
923960233571086336,PL
924224972075266048,PL
924381978530590848,PL
924813250709074048,PL
925095472158556160,PL
925699191128711168,PL
925829901583777792,PL
926049980661448832,PL
926203611188813824,PL
926376074287747200,PL
926396370537369600,PL
926446202425667584,PL
926541513018036224,PL
926768935772471168,PL
927305242638680064,PL
927464989987917824,PL
927939083837624448,PL
928170531102363648,PL
928590113956925440,PL
929017742522568832,PL
929317867413299200,PL
929475044090278016,PL
930521197909020800,PL
930560820739575808,PL
930798576636186624,PL
930940118684389376,PL
931583378570338432,PL
931591388495515648,PL
932204954927947776,PL
932555713116860416,PL
935604356988141568,PL
936230929214865408,PL
937056233994960768,PL
937091176733315200,PL
937106351658070016,PL
937253338600624000,PL
937300061981167616,PL
937655866135863168,PL
937943977608798208,PL
941662788828704768,PL
942422029592158208,PL
942473874737979392,PL
942477654099415040,PL
942784506909609984,PL
942900278201896960,PL
943149121770328064,PL
943161204842823552,PL
943186822296952832,PL
943913148725321600,PL
944184522349990016,PL
944219099307167616,PL
944987284964827136,PL
945728843251318784,PL
945839755178192768,PL
946037027409145984,PL
946066403576237952,PL
946094417592565760,PL
946148155611139968,PL
946240979580964864,PL
946394393350672384,PL
946562980669460352,PL
946785086799826944,PL
947036137352257536,PL
948687413077045248,PL
948734987477635200,PL
948771273152352384,PL
948996587992354816,PL
949584341176409984,PL
949757482989182976,PL
949929204023521152,PL
950309377306713984,PL
950373719393914752,PL
950710043783155584,PL
950753162968883200,PL
951164698443026432,PL
951183711038574592,PL
952084563714600960,PL
952334462418866176,PL
952449879774769152,PL
952464836927123584,PL
952497362454368384,PL
953185225319862400,PL
953376112872247168,PL
953708831221207040,PL
953711997903949824,PL
953942032724176768,PL
954722482904358784,PL
954828406830567424,PL
955024403405950976,PL
955577144381460352,PL
1149267207526002816,PL
1149274111807504384,PL
1150372467082518400,PL
1150373132911415168,PL
1151583477508296832,PL
1151609732265861248,PL
1151640986818424832,PL
1152326685116838016,PL
1152533922800124032,PL
1152580604833062784,PL
1153641191860330496,PL
1153792660156502016,PL
1153793780375416832,PL
1154349954892218368,PL
1154747155690770432,PL
1155530248626331648,PL
1155530364036767488,PL
1155594016819503104,PL
1155595079425413120,PL
1155801160013496320,PL
1155820034394132480,PL
1155848582492282880,PL
1157254117695393792,PL
1157255222730919936,PL
1157656985174773760,PL
1158298080019701760,PL
1158299568242642944,PL
1158738613758091264,PL
1159826359016755200,PL
1161305798775099392,PL
1161411783187488768,PL
1162116516671819776,PL
1162144704798109696,PL
1162475562566324224,PL
1162860514109792512,PL
1163019184365854720,PL
1163793725438533632,PL
1163884144235032576,PL
1163945522857762816,PL
1164298200141971712,PL
1164318958562042112,PL
1164319452680396800,PL
1165039635132755968,PL
1166378473885188096,PL
1166451755648991232,PL
1169202519047921664,PL
1169737636195573760,PL
1169737864223100928,PL
1170826355543597056,PL
1171171482241839104,PL
1171174753731829760,PL
1171545387112521728,PL
1171934246929408000,PL
1172236891107876864,PL
1172239598312919040,PL
1172644766464520192,PL
1173016176550699008,PL
1173018354325577728,PL
1173217748261986304,PL
1173545074376024064,PL
1174824091582377984,PL
1175335240660860928,PL
1175337427868803072,PL
1175827329030983680,PL
1175834211359625216,PL
1175874100818075648,PL
1176286082289324032,PL
914830451767939200,PL
914917925911388160,PL
914940223359942784,PL
914950533823320064,PL
914957789893730432,PL
915133230159933440,PL
915136390303764352,PL
915191714284961792,PL
915212385216077824,PL
915489736323682432,PL
915551893543427968,PL
915679045710258176,PL
915949084770492416,PL
916214684021174400,PL
916239476942393216,PL
916615839159410816,PL
916697391847182336,PL
916738700507303936,PL
917022303392813056,PL
917091004829831168,PL
917331184073560064,PL
917418280457003008,PL
917438665399439360,PL
917452633014542336,PL
918765331115642752,PL
919126663379681152,PL
919539665270697984,PL
919584967725854848,PL
919865918980804608,PL
920018058084864000,PL
920966139827622016,PL
921032307062034432,PL
921453516182433792,PL
1072260155650306048,PL
1072260824578826240,PL
1074456678496681984,PL
1074585425577168768,PL
1077111263333884032,PL
1077111854986600448,PL
1077668429795074048,PL
1079274366611931136,PL
1081698285801349248,PL
1081888547605500032,PL
1082050434322313216,PL
1082050758437208064,PL
1082997548648935424,PL
1083263453672992768,PL
1083723728385654784,PL
1084426678506582016,PL
1086069099262705664,PL
1086069644413357952,PL
1086365868269944832,PL
1088253832797343616,PL
1089866114912448384,PL
1093511151533654016,PL
1093562301263896576,PL
1093643453098061824,PL
1094386627718402048,PL
1094783804852584448,PL
1095658571600154624,PL
1096964011717988352,PL
1097270232098488448,PL
1097526588600733568,PL
1097653424487841792,PL
1097664250011627648,PL
1097664691080445952,PL
1098191913222582400,PL
1098355363382992768,PL
1098355515820818432,PL
1098425259848552448,PL
1098527033020289024,PL
1098744701946134400,PL
1098837658548227968,PL
1099189578190241792,PL
1101866510786666368,PL
1103598880929865600,PL
1105554024990945152,PL
1105976416083030016,PL
1109193880786882560,PL
1110255584434143232,PL
1110257806035292160,PL
1110577570024697984,PL
1111165118178619392,PL
1111166235209810048,PL
1111188702146056192,PL
1111578258020155392,PL
1111582388218408960,PL
1111745601509748736,PL
1112368966025035776,PL
1113449097506300032,PL
1113449706238238848,PL
1113506295611645952,PL
1113536586317213568,PL
1113717987704496000,PL
1115314561383641216,PL
1115317251425616000,PL
1116091158998941568,PL
1117795817597952000,PL
1117855989967904768,PL
1118898609813184384,PL
1118898952663896064,PL
1119381823560331264,PL
1119684480225116160,PL
1120102361157054464,PL
1120493229571497984,PL
1121136263078326400,PL
1122152307897044992,PL
1122152573761413248,PL
1123338450416087040,PL
1123715582489133056,PL
1124820747065680000,PL
1124822341110910976,PL
1125322605102338048,PL
1125859452014477184,PL
1125910279248806016,PL
1126995357613920384,PL
1128101143521968000,PL
1128462721823932416,PL
1132424384885534848,PL
1133850768207954048,PL
1137269929399541760,PL
1137279714014498816,PL
1141024335018242048,PL
1141080344474660864,PL
1142739735296823168,PL
1142750584967192576,PL
1143298217129512960,PL
1143643539861098368,PL
1143666120387440640,PL
1143666602900119552,PL
1144030838335537152,PL
1147786487108374400,PL
1001004818637512832,PL
1001600968264429568,PL
1002919913412092032,PL
1004161630006054784,PL
1004307913635188736,PL
1005615012868775936,PL
1008318003912626176,PL
1008321692643594240,PL
1008488016338472960,PL
1009147907633811584,PL
1009547998475497600,PL
1013424294985109632,PL
1013433553793757184,PL
1016771990689058816,PL
1017895767275720832,PL
1017898623277912064,PL
1017903739221442560,PL
1019507638734815232,PL
1019928507491766400,PL
1021473531027177600,PL
1021492217201008640,PL
1021492916311732224,PL
1021499933713752064,PL
1021500150643081216,PL
1021694957286039552,PL
1021752576692375552,PL
1021754138189807616,PL
1021763570256752640,PL
1021887118707183616,PL
1023177756962578432,PL
1023353813414100992,PL
1023486895123308416,PL
1023511812594184192,PL
1023512375205535616,PL
1023700294797090816,PL
1024048931213328384,PL
1024649989233025024,PL
1025515164668444800,PL
1025516388037931008,PL
1028037147645886464,PL
1028635587627102208,PL
1028636114020646784,PL
1030817821431922816,PL
1032051519070380032,PL
1034214778900606976,PL
1036228689254600832,PL
1040374599760920576,PL
1042177283962888192,PL
1048501566922280960,PL
1049329483717775360,PL
1049776439602626560,PL
1049776989077471232,PL
1050178052024619008,PL
1051164763009572864,PL
1051172553052618752,PL
1051173417251160064,PL
1051173867199352832,PL
1051520060551061632,PL
1051892568110354432,PL
1055179849613172736,PL
1055516611355074560,PL
1057258889593475200,PL
1057341900439588864,PL
1057407005156171776,PL
1057410150733090816,PL
1057414627674460160,PL
1057705514090614784,PL
1057706274685632384,PL
1061752839930818560,PL
1062069391582511232,PL
1062278117316853760,PL
1062683360118669184,PL
1063903186082250752,PL
1065960743395303424,PL
1066633499619266560,PL
1067334448969105408,PL
1067337208129118208,PL
1067362557713940352,PL
1067373715867009024,PL
1068281971288223616,PL
1069198399981924352,PL
971702057391575040,PL
976886298257625216,PL
978607016519323648,PL
979232907616247808,PL
981274937175494784,PL
983426480553291776,PL
984166574482448384,PL
986370022531584000,PL
986536188516425600,PL
987463850801934336,PL
987639645516201984,PL
987664720609062784,PL
990637307417038848,PL
991754278493618176,PL
996141487116210176,PL
996523562545577984,PL
996524352035311616,PL
998880017114378240,PL
998883014624071552,PL
752928429461348352,PL
753257121031028736,PL
761314405090992128,PL
761725750043144192,PL
761923975966498816,PL
764448191299391488,PL
764478499549769728,PL
764786781560733696,PL
767663181154119680,PL
769132799622348800,PL
770399759152607232,PL
772940499128881152,PL
775469236357623808,PL
776031532335136768,PL
779443952546177024,PL
782961265320812544,PL
782961793601765376,PL
784140734907777024,PL
788132652071157760,PL
789224367838363648,PL
789226505066913792,PL
789226817915944960,PL
791389925769961472,PL
791390633420263424,PL
791603858032164864,PL
794647941030014976,PL
794661739824631808,PL
795024592859447296,PL
797162738128658432,PL
800134657337622528,PL
801530093206118400,PL
801767628545130496,PL
801773746436603904,PL
801826752758693888,PL
801834494361747456,PL
801917288140173312,PL
802096572578336768,PL
803013471889559552,PL
803024726918627328,PL
805157632831090688,PL
805159685619875840,PL
805160957563600896,PL
815897324480331776,PL
821136064337379328,PL
822512406068924416,PL
822521392159686656,PL
822937353912258560,PL
823324058385313792,PL
823690463911809024,PL
823984909266063360,PL
824238743473233920,PL
824338916803301376,PL
827860272383672320,PL
828707661193560064,PL
833035972233273344,PL
835096944657715200,PL
835155567874306048,PL
835218139277365248,PL
836574794132881408,PL
836575044335730688,PL
838001805728628736,PL
838366087364362240,PL
839593328941363200,PL
860630440276893696,PL
860968627146829824,PL
868957862030180352,PL
876487976066461696,PL
876488721717227520,PL
885837513708982272,PL
889426853831856128,PL
892864457990434816,PL
911396388596011008,PL
911396686135795584,PL
911397149086232576,PL
911397472563589248,PL
911525581774376960,PL
917900534660595584,PL
950124737539330048,PL
950124899191934976,PL
951249380014780416,PL
954733588272074752,PL
954824021635403776,PL
958854867866570752,PL
958855343525769216,PL
959532662514946048,PL
959539392590352384,PL
959540204276211584,PL
959889516625526784,PL
959890328881975168,PL
965691192322281600,PL
965691543666520064,PL
966469889358811136,PL
966792080344350848,PL
967865344881807360,PL
968268169302413184,PL
968269879513091968,PL
968475554902102016,PL
969364757416497152,PL
969882582279213056,PL
668127076726239232,PL
668128128703832064,PL
668478215254593536,PL
669512817201033216,PL
669973392620146688,PL
670342630186819584,PL
670345406602178560,PL
670546119122907136,PL
670546445565603840,PL
670688340203712512,PL
670878651060236288,PL
670879430147993600,PL
670908162283843584,PL
671455343747186688,PL
671609296766042112,PL
672324087067385856,PL
672332446361325568,PL
673135507870720000,PL
674217011828948992,PL
675432472604225536,PL
675815687538024448,PL
676357026151288832,PL
676510483797508096,PL
676518980052455424,PL
676520258711236608,PL
676520953308962816,PL
676547178907717632,PL
676548032721248256,PL
676659727573585920,PL
677822588463267840,PL
678332518597292032,PL
680356898982486016,PL
680447445369798656,PL
680724173971427328,PL
681635155379879936,PL
684359927767429120,PL
684360396837392384,PL
686990487828455424,PL
688370488956039168,PL
688877976402944000,PL
689006790034456576,PL
689024548113616896,PL
690305741798948864,PL
690306804723650560,PL
690307880193499136,PL
692280539651428352,PL
698280372644225024,PL
698280996433764352,PL
698489372962922496,PL
698490096958488576,PL
698490418741321728,PL
698491290875510784,PL
700388296984305664,PL
700629447343345664,PL
700717686674870272,PL
700720051025002496,PL
700770891697954816,PL
700818117086285824,PL
701104313498791936,PL
701144768655581184,PL
701375373326610432,PL
701512518997565440,PL
701513360739856384,PL
702607790850883584,PL
706243737958158336,PL
706606593857757184,PL
712379297898631168,PL
713479562898837504,PL
717322861451419648,PL
717395640188289024,PL
717473184132571136,PL
718562001249812480,PL
719499580480622592,PL
724012763555745792,PL
726864860810727424,PL
727435216759971840,PL
731978917008035840,PL
732005638537089024,PL
732005907371053056,PL
732006287681130496,PL
732007371216699392,PL
732708147232702464,PL
733429260082417664,PL
733617814574075904,PL
736264441281515520,PL
738850474007240704,PL
739954948411162624,PL
740338688186535936,PL
740642523295715328,PL
742416751393116160,PL
742502004539428864,PL
742505347689156608,PL
746880554352709632,PL
748303205440827392,PL
748304258248900608,PL
748677362389254144,PL
749036209721249792,PL
749037780639051776,PL
749041387027460096,PL
749050337135304704,PL
648956448836157440,PL
648957734717493248,PL
648959185401479168,PL
648967427678564352,PL
649192259955519488,PL
649322127921799168,PL
649337406458458112,PL
649605673815183360,PL
649606244571832320,PL
649627001213489152,PL
649700292246794240,PL
